"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2008","2008",3.5,,
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2009","2009",3.5,,
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",3.1,,
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2011","2011",3.1,,
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2012","2012",2.7,,
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2013","2013",2.7,,
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2014","2014",2.7,,
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2015","2015",3.7,,
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2016","2016",3.9,,
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2017","2017",3.8,,
"ZAF","South Africa","HOR","Gap between groups (horizontal inequality)","10_1","Homicides","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",3.8,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2004","2004",60.1803197713973,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",61.6723093126634,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2006","2006",62.7164758193106,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2007","2007",64.2852044360874,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2008","2008",65.3640884222512,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2009","2009",65.3950924569226,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",66.535710426257,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2011","2011",67.414756637638,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2012","2012",68.6447496488578,"B","Break"
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2013","2013",69.2801091987016,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2014","2014",70.8656434334989,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2015","2015",71.2501771014019,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2016","2016",71.9863215394806,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2017","2017",72.38691532119,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",73.6188575820268,"B","Break"
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2019","2019",73.8876141341206,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2020","2020",73.0577395753978,,
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2021","2021",73.1223888986534,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2007","2007",3.2211229801178,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2008","2008",2.71822428703308,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2009","2009",2.80660176277161,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",2.67985820770264,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2011","2011",3.61228036880493,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2012","2012",2.9156608581543,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2013","2013",4.07099103927612,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2014","2014",3.11111211776733,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2015","2015",3.2553915977478,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2016","2016",2.94798946380615,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",11.5930505096912,,
"BRA","Brazil","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",11.5930505096912,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2007","2007",2.8208737373352,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",3.24651336669922,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",3.60887718200684,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",3.28608822822571,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",2.85943365097046,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",3.63136720657349,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",3.92595458030701,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",3.60620284080505,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",3.65490913391113,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",3.09287738800049,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",22.3638286590576,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",24.7585563659668,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2015","2015",18.3059558868408,,
"LTU","Lithuania","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",35.9042434692383,,
"LTU","Lithuania","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",38.0725326538086,,
"LTU","Lithuania","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2015","2015",23.1957836151123,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2004","2004",2.95319881732954,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2005","2005",2.73981371821219,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2006","2006",3.06358334655811,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2007","2007",2.50993592500227,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",2.13209686292933,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",2.43506843828893,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",2.30051942389134,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",2.26385490379946,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",1.76442795480352,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",1.76272906015566,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",1.53384382136289,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",1.56389109241585,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",1.6543416211637,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",1.61035271408076,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",1.37639007767412,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",1.10857084197593,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",1.13046974435841,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2004","2004",10.704439,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2005","2005",10.589719,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2006","2006",9.810586,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2007","2007",11.051735,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",8.7161932,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",10.883149,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",11.595924,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",13.040532,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",15.46107,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",14.872577,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",17.306746,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",13.469588,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",14.55528,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",12.132318,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",12.400945,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",9.4589729,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",9.9836254,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",10.774137,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2004","2004",9.2667294,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",9.5772133,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2006","2006",9.4945955,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2007","2007",9.4637413,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2008","2008",8.9125586,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2009","2009",9.2425623,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2017","2017",5.2304301,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",5.9628577,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2019","2019",3.764689,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2020","2020",5.2120676,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2021","2021",10.818392,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2004","2004",49.5467535785755,"B","Break"
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",49.7891720322242,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2006","2006",51.0389840186826,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2007","2007",51.4388331360834,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2008","2008",52.161924447112,"B","Break"
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2009","2009",51.5337900874928,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",51.3384025824943,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2011","2011",51.8879622723631,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2012","2012",52.655056903605,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2013","2013",52.2218557997564,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2014","2014",52.7176325534627,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2015","2015",53.1548660500292,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2016","2016",53.9672433161788,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2017","2017",54.9106357986114,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",55.4997874152422,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2019","2019",56.1134851962939,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2020","2020",55.2446768152135,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2021","2021",55.6513846870938,"B","Break"
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","6_1","Student skills (reading)","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",506.399419479229,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","6_3","Student skills (science)","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",534.042623716987,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",23.9319744110107,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",23.0688667297363,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2015","2015",25.4322547912598,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","6_1","Student skills (reading)","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",488.631180812805,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2004","2004",11.4947209763434,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2005","2005",11.4813104614304,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2006","2006",10.8204023103218,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2007","2007",10.7443192232929,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",11.2820466383647,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",9.48832106718351,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",8.43616216819074,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",7.93486812204083,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",7.73332318308962,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",7.61352115420118,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",7.15905266727383,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",7.4456934272381,,
