"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",68.435654,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",68.011421,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",68.280144,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",68.414581,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",70.867348,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",69.111115,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2016","2016",71.655121,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2017","2017",72.886696,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2018","2018",72.096405,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2019","2019",71.739586,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2020","2020",70.753769,,
"NZL","New Zealand","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2021","2021",71.532417,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",0.639738321304321,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",0.694551706314087,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",1.37915360927582,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2004","2004",72.83976,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2005","2005",72.789757,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2006","2006",73.348991,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2007","2007",73.612854,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2008","2008",72.827103,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2009","2009",68.887581,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2010","2010",67.935326,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2011","2011",67.125801,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2012","2012",67.468834,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2013","2013",67.758492,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2014","2014",67.88089,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2015","2015",68.645622,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2016","2016",68.829735,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2017","2017",69.978073,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2018","2018",69.980186,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2019","2019",71.045883,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2020","2020",69.037971,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2021","2021",66.738869,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",1.44691526889801,,
"SVN","Slovenia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",1.40205752849579,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2018","2018",1.37302887439728,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2021","2021",1.19004607200623,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2004","2004",26.595428,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2005","2005",26.282099,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2006","2006",28.927097,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2007","2007",29.113235,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2008","2008",32.313751,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2009","2009",30.336721,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",29.686049,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",30.250757,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",30.708851,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",31.021057,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",32.682098,"B","Break"
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",34.454655,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2016","2016",37.67197,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2017","2017",39.054001,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2018","2018",38.262417,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2019","2019",38.039867,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2020","2020",36.489971,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2021","2021",29.777237,,
"HUN","Hungary","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",0.45415523648262,,
"HUN","Hungary","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",0.360585391521454,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2004","2004",57.486076,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2005","2005",58.447918,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2006","2006",58.76096,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2007","2007",58.70089,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2008","2008",56.845081,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2009","2009",50.67767,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",47.612698,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",45.83659,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",44.106441,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",46.930607,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",46.625233,"B","Break"
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",48.814857,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2016","2016",50.109047,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2017","2017",50.852608,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2018","2018",52.373951,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2019","2019",53.333496,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2020","2020",52.035358,,
"IRL","Ireland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2021","2021",51.772327,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",1.09455060958862,,
"FIN","Finland","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",1.50137996673584,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2004","2004",37.475872,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2005","2005",37.715935,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2006","2006",38.645035,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2007","2007",41.024372,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2008","2008",42.95998,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2009","2009",41.61322,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",39.91716,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",39.69817,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",39.762394,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",38.541565,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",39.246231,"B","Break"
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",40.807873,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2016","2016",40.736607,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2017","2017",41.831684,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2018","2018",43.071896,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2019","2019",44.955994,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2020","2020",46.915874,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2021","2021",48.927746,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2004","2004",48.576359,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2005","2005",51.573818,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2006","2006",53.769577,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2007","2007",54.629837,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2008","2008",55.277187,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2009","2009",54.926422,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",55.349537,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",56.529499,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",57.46994,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",57.914753,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",57.983791,"B","Break"
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",58.731674,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2016","2016",59.416393,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2017","2017",60.017593,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2018","2018",60.951149,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2019","2019",61.942692,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2020","2020",62.644703,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2021","2021",62.293205,,
"GRC","Greece","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2018","2018",14.8166246414185,,
"GRC","Greece","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2021","2021",10.3868713378906,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2018","2018",2.80500388145447,,
"BEL","Belgium","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2021","2021",2.61452054977417,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",1.87326943874359,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",1.38398575782776,,
"AUT","Austria","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2018","2018",1.28742074966431,,
"AUT","Austria","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","SECONDARY","Secondary","2021","2021",1.84326422214508,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2004","2004",66.74823,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2005","2005",65.956055,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2006","2006",66.259041,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2007","2007",66.028656,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2008","2008",66.184456,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2009","2009",65.052864,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",65.05529,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",65.297112,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",65.353065,"B","Break"
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",65.500572,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",66.36348,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",65.891991,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2016","2016",65.544815,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2017","2017",65.798889,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2018","2018",64.728958,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2019","2019",63.626556,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2020","2020",61.423512,,
"KOR","Korea","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2021","2021",61.157108,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2004","2004",59.080761,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2005","2005",58.609497,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2006","2006",58.15543,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2007","2007",57.776325,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2008","2008",57.416531,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2009","2009",56.15419,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2010","2010",55.419167,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2011","2011",55.692963,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2012","2012",55.483387,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2013","2013",54.333675,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2014","2014",54.099674,,
"FRA","France","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","TOT","Total population","TOT","Total population","PRIMARY","Primary","2015","2015",52.213428,,
